000		0000	0000	0.0		0.0		00.0	000 000	000	000		0.00	0.00	0.0		0.0		-0.0	-0.0	0.0		0		-0		0.0	    	-				00.0	0.0		0.0
000		0000	0000	0.0		0.0		00.0	000 000	000	000		0.00	0.00	0.0		0.0		-0.0	-0.0	0.0		0		-0		0.0	    	-				00.0	0.0		0.0
000		0000	0000	0.0		0.0		00.0	000 000	000	000		0.00	0.00	0.0		0.0		-0.0	-0.0	0.0		0		-0		0.0	    	-				000.0	0.0		0.0
000		0000	0000	0.0		0.0		00.0	000 000	000	000		0.0		0.0		0.0		0.0		-0.0	-0.0	0.0		0		-0		0.0	    	-				000.0	0.0		0.0
000		0000	0000	0.0		0.0		00.0	000 000	000	000		0.00	0.00	0.0		0.0		-0.0	-0.0	0.0		0		0000	0.0	    	-				00.0	0.0		0.0


# PILLOW_FEATHER
000		0000	0000	0.0		0.0		00.0	000 000	000	000		0.00	0.00	0.0		0.0		-0.0	-0.0	0.0		0		-0		0.0	    	-			00.0	0.0		0.0
000		0000	0000	0.0		0.0		00.0	000 000	000	000		0.00	0.00	0.0		0.0		-0.0	-0.0	0.0		0		-0		0.0	    	-			00.0	0.0		0.0
000		0000	0000	0.0		0.0		00.0	000 000	000	000		0.00	0.00	0.0		0.0		-0.0	-0.0	0.0		0		-0		0.0	    	-			000.0	0.0		0.0
000		0000	0000	0.0		0.0		00.0	000 000	000	000		0.0		0.0		0.0		0.0		-0.0	-0.0	0.0		0		-0		0.0	    	-			000.0	0.0		0.0
000		0000	0000	0.0		0.0		00.0	000 000	000	000		0.00	0.00	0.0		0.0		-0.0	-0.0	0.0		0		0000	0.0	    	-			00.0	0.0		0.0


# TVSCREEN
000		0000	0000	0.0		0.0		00.0	000 000	000	000		0.00	0.00	0.0		0.0		-0.0	-0.0	0.0		0		-0		0.0	    	-			00.0	0.0		0.0
000		0000	0000	0.0		0.0		00.0	000 000	000	000		0.00	0.00	0.0		0.0		-0.0	-0.0	0.0		0		-0		0.0	    	-			00.0	0.0		0.0
000		0000	0000	0.0		0.0		00.0	000 000	000	000		0.00	0.00	0.0		0.0		-0.0	-0.0	0.0		0		-0		0.0	    	-			000.0	0.0		0.0
000		0000	0000	0.0		0.0		00.0	000 000	000	000		0.0		0.0		0.0		0.0		-0.0	-0.0	0.0		0		-0		0.0	    	-			000.0	0.0		0.0
000		0000	0000	0.0		0.0		00.0	000 000	000	000		0.00	0.00	0.0		0.0		-0.0	-0.0	0.0		0		0000	0.0	    	-			00.0	0.0		0.0

																																				
# BRICK
000		0000	0000	0.0		0.0		00.0	000 000	000	000		0.00	0.00	0.0		0.0		-0.0	-0.0	0.0		0		-0		0.0	    	-				00.0	0.0		0.0
000		0000	0000	0.00	0.0		00.0	000 000	000	000		0.00	0.00	0.00	0.0		-0.0	-0.0	0.0		0		-0		0.0	    	-				00.0	0.0		0.0
000		0000	0000	0.0		0.0		00.0	000 000	000	000		0.0		0.00	0.00	0.0		-0.0	-0.0	0.0		0		-0		0.0  	  	-			000.0	0.0		0.0
000		0000	0000	0.00	0.0		00.0	000 000	000	000		0.00	0.00	0.0		0.0		-0.0	-0.0	0.0		0		-0		0.0  	  	-				000.0	0.0		0.0
000		0000	0000	0.0		0.0		00.0	000 000	000	000		0.00	0.0		0.0		0.0		-0.0	-0.0	0.0		0		0000	0.0	    	-				00.0	0.0		0.0


# SNOW [PROLOGUE ONLY]
000		0000	0000	0.0		0.0		00.0	000 000	000	000		0.00	0.00	0.0		0.0		-0.0	-0.0	0.0		0		-0		0.0	    	-				00.0	0.0		0.0
000		0000	0000	0.00	0.0		00.0	000 000	000	000		0.00	0.00	0.00	0.0		-0.0	-0.0	0.0		0		-0		0.0	    	-				00.0	0.0		0.0
000		0000	0000	0.0		0.0		00.0	000 000	000	000		0.0		0.00	0.00	0.0		-0.0	-0.0	0.0		0		-0		0.0  	  	-			000.0	0.0		0.0
000		0000	0000	0.00	0.0		00.0	000 000	000	000		0.00	0.00	0.0		0.0		-0.0	-0.0	0.0		0		-0		0.0  	  	-				000.0	0.0		0.0
000		0000	0000	0.0		0.0		00.0	000 000	000	000		0.00	0.0		0.0		0.0		-0.0	-0.0	0.0		0		0000	0.0	    	-				00.0	0.0		0.0


# MEAT
000		0000	0000	0.0		0.0		00.0	00	0	0	000		0.00	0.00	0.0		0.0		-0.0	-0.0	0.0		0		-0	0.0	    		-			00.0	0.0		0.0
000		0000	0000	0.0		0.0		00.0	00	0	0	000		0.00	0.00	0.0		0.0		-0.0	-0.0	0.0		0		-0	0.0	    		-			00.0	0.0		0.0


# TARMAC
000		0000	0000	0.0		0.0		00.0	000 000	000	000		0.00	0.00	0.0		0.0		-0.0	-0.0	0.0		0		-0		0.0	    	-				00.0	0.0		0.0
000		0000	0000	0.00	0.0		00.0	000 000	000	000		0.00	0.00	0.00	0.0		-0.0	-0.0	0.0		0		-0		0.0	    	-				00.0	0.0		0.0
000		0000	0000	0.0		0.0		00.0	000 000	000	000		0.0		0.00	0.00	0.0		-0.0	-0.0	0.0		0		-0		0.0  	  	-			000.0	0.0		0.0
000		0000	0000	0.00	0.0		00.0	000 000	000	000		0.00	0.00	0.0		0.0		-0.0	-0.0	0.0		0		-0		0.0  	  	-				000.0	0.0		0.0
000		0000	0000	0.0		0.0		00.0	000 000	000	000		0.00	0.0		0.0		0.0		-0.0	-0.0	0.0		0		0000	0.0	    	-				00.0	0.0		0.0



#########################################################################################################################################################################################################
#		DECAL INFO ----------------------------------------------------------------------------------------------------------------------------->		PTFX INFO ---------------------------------->	#
# ID	DECAL	<---- STRETCH ----->	RANGE	COL_TINT			SIZE ----->		OVERLAY	DUPLIC	LIFE ----->		FADEIN	EXCLUS	SHOTGUN	---->		FX_SYS					RANGE	FX		LOD		#
#		ID		ID		DOT		MULT			R   G	B	A		MIN		MAX		MAX RAD	REJECT	MIN		MAX				MTL		DECAL	SCALE	    								SCALE	SCALE	#
#########################################################################################################################################################################################################

# BULLETS VS LIQUID DECALS
# THESE WILL USE DECAL INFORMATION FROM THE UNDERLYING VFXGROUP AND PARTICLE INFO FROM THIS DATA

# WATER
000		0		0		0.0		0.0		00.0	000 000	000	000		0.0		0.0		0.0		0.0		-0.0	-0.0	0.0		0		-0	0.0	    		-			00.0	0.0		0.0
000		0		0		0.0		0.0		00.0	000 000	000	000		0.0		0.0		0.0		0.0		-0.0	-0.0	0.0		0		-0	0.0	    		-			000.0	00.0	00.0
000		0		0		0.0		0.0		00.0	000 000	000	000		0.0		0.0		0.0		0.0		-0.0	-0.0	0.0		0		-0	0.0	    		-			00.0	0.0		0.0
000		0		0		0.0		0.0		00.0	000 000	000	000		0.0		0.0		0.0		0.0		-0.0	-0.0	0.0		0		-0	0.0	    		-			00.0	0.0		0.0
000		0		0		0.0		0.0		00.0	000 000	000	000		0.0		0.0		0.0		0.0		-0.0	-0.0	0.0		0		-0	0.0	    		-			00.0	0.0		0.0


# BLOOD
000		0		0		0.0		0.0		00.0	000 000	000	000		0.0		0.0		0.0		0.0		-0.0	-0.0	0.0		0		-0	0.0	    		-			00.0	0.0		0.0
000		0		0		0.0		0.0		00.0	000 000	000	000		0.0		0.0		0.0		0.0		-0.0	-0.0	0.0		0		-0	0.0	    		-			00.0	0.0		0.0

# OIL
000		0		0		0.0		0.0		00.0	000 000	000	000		0.0		0.0		0.0		0.0		-0.0	-0.0	0.0		0		-0	0.0	    		-			00.0	0.0		0.0
000		0		0		0.0		0.0		00.0	000 000	000	000		0.0		0.0		0.0		0.0		-0.0	-0.0	0.0		0		-0	0.0	    		-			00.0	0.0		0.0

# PETROL
000		0		0		0.0		0.0		00.0	000 000	000	000		0.0		0.0		0.0		0.0		-0.0	-0.0	0.0		0		-0	0.0	    		-		00.0	0.0		0.0
000		0		0		0.0		0.0		00.0	000 000	000	000		0.0		0.0		0.0		0.0		-0.0	-0.0	0.0		0		-0	0.0	    		-		00.0	0.0		0.0

# MUD
000		0		0		0.0		0.0		00.0	000 000	000	000		0.0		0.0		0.0		0.0		-0.0	-0.0	0.0		0		-0	0.0	    		-			00.0	0.0		0.0
000		0		0		0.0		0.0		00.0	000 000	000	000		0.0		0.0		0.0		0.0		-0.0	-0.0	0.0		0		-0	0.0	    		-			00.0	0.0		0.0


#########################################################################################################################################################################################################
#		DECAL INFO ----------------------------------------------------------------------------------------------------------------------------->		PTFX INFO ---------------------------------->	#
# ID	DECAL	<---- STRETCH ----->	RANGE	COL_TINT			SIZE ----->		OVERLAY	DUPLIC	LIFE ----->		FADEIN	EXCLUS	SHOTGUN	---->		FX_SYS					RANGE	FX		LOD		#
#		ID		ID		DOT		MULT			R   G	B	A		MIN		MAX		MAX RAD	REJECT	MIN		MAX				MTL		DECAL	SCALE	    								SCALE	SCALE	#
#########################################################################################################################################################################################################

# MELEE WEAPONS #

# VS CONCRETE
000		0000	0000	0.0		0.0		00.0	000 000	000	000		0.00	0.00	0.0		0.0		-0.0	-0.0	0.0		0		-0		0.0	    	-						00.0	0.0		0.0
000		0000	0000	0.0		0.0		00.0	000 000	000	000		0.00	0.0		0.0		0.0		-0.0	-0.0	0.0		0		-0		0.0	    	-						00.0	0.0		0.0


# VS METAL
000		0000	0000	0.0		0.0		00.0	000 000	000	000		0.00	0.00	0.0		0.0		-0.0	-0.0	0.0		0		-0		0.0	    	-			00.0	0.0		0.0
000		0000	0000	0.0		0.0		00.0	000 000	000	000		0.00	0.00	0.0		0.0		-0.0	-0.0	0.0		0		-0		0.0	    	-			00.0	0.0		0.0


# WOOD VS METAL
000		0000	0000	0.0		0.0		00.0	000 000	000	000		0.00	0.00	0.00	0.0		-0.0	-0.0	0.0		0		-0		0.0	    	-						00.0	0.0		0.0
000		0000	0000	0.0		0.0		00.0	000 000	000	000		0.00	0.00	0.00	0.0		-0.0	-0.0	0.0		0		-0		0.0	    	-						00.0	0.0		0.0


# VS WOOD
000		0000	0000	0.0		0.0		00.0	000 000	000	000		0.0		0.0		0.0		0.0		-0.0	-0.0	0.0		0		-0		0.0	    	-						00.0	0.0		0.0
000		0000	0000	0.0		0.0		00.0	000 000	000	000		0.0		0.0		0.0		0.0		-0.0	-0.0	0.0		0		-0		0.0	    	-						00.0	0.0		0.0


# VS GLASS
000		0000	0000	0.0		0.0		00.0	000 000	000	000		0.0		0.0		0.0		0.0		-0.0	-0.0	0.0		0		-0		0.0	    	-						00.0	0.0		0.0
000		0000	0000	0.0		0.0		00.0	000 000	000	000		0.0		0.0		0.0		0.0		-0.0	-0.0	0.0		0		-0		0.0	    	-						00.0	0.0		0.0


#########################################################################################################################################################################################################
#		DECAL INFO ----------------------------------------------------------------------------------------------------------------------------->		PTFX INFO ---------------------------------->	#
# ID	DECAL	<---- STRETCH ----->	RANGE	COL_TINT			SIZE ----->		OVERLAY	DUPLIC	LIFE ----->		FADEIN	EXCLUS	SHOTGUN	---->		FX_SYS					RANGE	FX		LOD		#
#		ID		ID		DOT		MULT			R   G	B	A		MIN		MAX		MAX RAD	REJECT	MIN		MAX				MTL		DECAL	SCALE	    								SCALE	SCALE	#
#########################################################################################################################################################################################################

# RUBBER BULLET VS GLASS #

000		0000	0000	0.0		0.0		00.0	000 000	000	000		0.0		0.0		0.0		0.0		-0.0	-0.0	0.0		0		-0		0.0	    	-						00.0	0.0		0.0


# STUNGUN #

000		0		0		0.0		0.0		00.0	000 000	000	000		0.0		0.0		0.0		0.0		-0.0	-0.0	0.0		0		-0		0.0	    	bul_stungun				00.0	0.0		0.0
000		0		0		0.0		0.0		00.0	000 000	000	000		0.0		0.0		0.0		0.0		-0.0	-0.0	0.0		0		-0		0.0	    	blood_stungun			00.0	0.0		0.0
000		0000	0000	0.0		0.0		00.0	000 000	000	000		0.00	0.00	0.0		0.00	-0.0	-0.0	0.0		0		-0		0.0	    	bul_stungun_metal		00.0	0.0		0.0


#########################################################################################################################################################################################################
#		DECAL INFO ----------------------------------------------------------------------------------------------------------------------------->		PTFX INFO ---------------------------------->	#
# ID	DECAL	<---- STRETCH ----->	RANGE	COL_TINT			SIZE ----->		OVERLAY	DUPLIC	LIFE ----->		FADEIN	EXCLUS	SHOTGUN	---->		FX_SYS					RANGE	FX		LOD		#
#		ID		ID		DOT		MULT			R   G	B	A		MIN		MAX		MAX RAD	REJECT	MIN		MAX				MTL		DECAL	SCALE	    								SCALE	SCALE	#
#########################################################################################################################################################################################################

# FIRE
000		0000	0000	0.0		0.0		000.0	000 000	000	000		0.0		0.0		0.0		0.0		00.0	00.0	0.0		0		-0		0.0	    	-						00.0	0.0		0.0


# ROCKETS
000		0000	0000	0.0		0.0		000.0	000 000	000	000		0.0		0.0		0.0		0.0		-0.0	-0.0	0.00	0		-0		0.0	    	-						00.0	0.0		0.0
000		0000	0000	0.0		0.0		000.0	000 000	000	000		0.0		0.0		0.0		0.0		-0.0	-0.0	0.00	0		-0		0.0	    	-						00.0	0.0		0.0
000		0000	0000	0.0		0.0		000.0	000 000	000	000		0.0		0.0		0.0		0.0		-0.0	-0.0	0.00	0		-0		0.0	    	-						00.0	0.0		0.0
000		0000	0000	0.0		0.0		000.0	000 000	000	000		0.0		0.0		0.0		0.0		-0.0	-0.0	0.00	0		-0		0.0	    	-						00.0	0.0		0.0
000		0000	0000	0.0		0.0		000.0	000 000	000	000		0.0		0.0		0.0		0.0		-0.0	-0.0	0.00	0		-0		0.0	    	-						00.0	0.0		0.0
000		0000	0000	0.0		0.0		000.0	000 000	000	000		0.0		0.0		0.0		0.0		-0.0	-0.0	0.00	0		-0		0.0	    	-						00.0	0.0		0.0
000		0000	0000	0.0		0.0		000.0	000 000	000	000		0.0		0.0		0.0		0.0		-0.0	-0.0	0.00	0		-0		0.0	    	-						00.0	0.0		0.0
000		0000	0000	0.0		0.0		000.0	000 000	000	000		0.0		0.0		0.0		0.0		-0.0	-0.0	0.00	0		-0		0.0	    	-						00.0	0.0		0.0

#GRENADE
000		0000	0000	0.0		0.0		000.0	000 000	000	000		0.00	0.00	0.0		0.0		-0.0	-0.0	0.00	0		-0		0.0	    	-						00.0	0.0		0.0
000		0000	0000	0.0		0.0		000.0	000 000	000	000		0.00	0.00	0.0		0.0		-0.0	-0.0	0.00	0		-0		0.0	    	-						00.0	0.0		0.0
000		0000	0000	0.0		0.0		000.0	000 000	000	000		0.00	0.00	0.0		0.0		-0.0	-0.0	0.00	0		-0		0.0	    	-						00.0	0.0		0.0

# MOLOTOV EXPLOSIONS
000		0000	0000	0.0		0.0		000.0	000 000	000	000		0.0		0.0		0.0		0.0		00.0	00.0	0.0		0		-0		0.0	    	-						00.0	0.0		0.0

# GENERIC
000		0		0		0.0		0.0		00.0	000 000	000	000		0.0		0.0		0.0		0.0		-0.0	-0.0	0.0		0		-0		0.0			-			00.0	0.0		0.0

WEAPONFX_INFO_END
